Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.5275,egypt_18th_dynasty7_1,susa3,-1600,-1300,New Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.5275,egypt_6_1,mesopotamia_27_25_7,-2400,-2200,Old Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5275,egypt13c_3,egypt_5th_dynasty1,-1300,-1200,New Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.5275,Diyala56,canaanit_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5275,egypt_18th_dynasty7_1,sin_nippur_2600bc,-1600,-1300,New Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5275,Diyala56,egypt5d_31,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.525,Mari1a,hazor-lb-1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.525,egypt_6_1,sm_22_9,-2400,-2200,Old Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.525,Diyala53,canaanite_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.525,Diyala54,idrimi,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.525,amorite_1,egypt_18_34,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.525,egypt_12d_9,egypt_19th_dynasty_2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.525,levant_1400-1200BC_2,ramsesII,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.525,canaanite_1,levant_1400-1200BC_2,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.525,egypt_12dynasty_7,indus2,-2000,-1800,Middle Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.525,Diyala55,susa3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.525,egypt_18th_dynasty7_1,egypt_4thd_15,-1600,-1300,New Kingdom,Egyptian,Egypt,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.525,egypt_3rd_dynasty6,susa1,-2700,-2600,Old Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.525,egypt_12thC_19,egypt_5th_dynasty1,-1200,-1100,New Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.525,amorite_1,susa3,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2400,-2200,Old Elamite,Elamite,Iran
0.525,egypt_19th_dynasty_2,sm_22_7,-1300,-1200,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.525,egypt_19_5,mari5,-1300,-1200,New Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.525,SM_22cbce_2,susa3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.525,diayla_9,egypt_13th_century,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.525,egypt_12dynasty_7,egypt_3rd_dynasty6,-2000,-1800,Middle Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.525,canaanit_61,mari5,-1400,-1200,Late Bronze,Canaanite,Levant,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.525,diayla_9,mari5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.525,ebla5,sin_nippur_2600bc,-2600,-2400,Early Bronze Age,Ebla,Levant,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.525,Diyala56,khafaji3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.525,egypt_5th_dynasty1,sm_22_7,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5225,egypt_12thC_19,sm_22_9,-1200,-1100,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5225,ebla11,susa1,-2600,-2400,Early Bronze Age,Ebla,Levant,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5225,mesopotamia_27_25_7,susa1,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5225,egypt_18_34,mari5,-1500,-1400,New Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5225,egypt5d_31,levant_1400-1200BC_2,-2600,-2400,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5225,canaanite_1,diayla_9,-1400,-1200,Late Bronze,Canaanite,Levant,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5225,egypt_19th_5,mari5,-1300,-1200,New Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5225,anatolia_14_3,susa2,-1400,-1300,Late Bronze,Hittite,Anatolia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5225,egypt_18th_1,sin_nippur_2600bc,-1600,-1300,New Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5225,canaanit_61,canaanite_1,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1200,Late Bronze,Canaanite,Levant
0.5225,Wasit63,egypt_12d_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.5225,SM_22cbce_4,egypt_19th_dynasty_2,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5225,egypt_6_1,levant_14-12_3,-2400,-2200,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5225,idrimi,indus3,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant,-2500,-2000,Harappan,Indus,India-Pakistan
0.5225,egypt_19_5,sin_nippur_2600bc,-1300,-1200,New Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5225,egypt5d_31,indus2,-2600,-2400,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5225,egypt_3rd_dynasty6,sm_22_7,-2700,-2600,Old Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5225,egypt_12d_9,egypt_6_1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.5225,egypt_4thd_15,hazor-lb-1,-2600,-2500,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5225,Diyala56,mari5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5225,Mari1a,egypt_18th_dynasty7_1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5225,egypt_18th_1,hazor-lb-1,-1600,-1300,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5225,Diyala55,mesopotamia_27_25_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5225,SM_22cbce_3,diayla_9,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5225,egypt_5th_dynasty1,susa1,-2500,-2300,Old Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5225,egypt_12d_9,sm_22_9,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5225,SM_22cbce_2,sm_22_7,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.52,egypt13c_3,levant_1400-1200BC_2,-1300,-1200,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.52,indus2,sm_22_9,-2200,-1900,Harappan,Indus,India-Pakistan,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.52,egypt_18_34,idrimi,-1500,-1400,New Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.52,egypt19thc_4,thutmosesIII-1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.52,indus1,susa3,-2200,-1900,Harappan,Indus,India-Pakistan,-2400,-2200,Old Elamite,Elamite,Iran
0.52,Diyala53,amorite_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1800,-1600,Middle Bronze Age,Amorite,Levant
0.52,hazor-lb-1,ramsesII,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.52,SM_22cbce_2,SM_22cbce_3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.52,egypt_18d_44,egypt_3rd_dynasty6,-1500,-1400,New Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.52,egypt19thc_4,egypt_13th_century,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.52,SM_22cbce_2,egypt_18d_61,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.52,SM_22cbce_2,egypt_18_34,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.52,egypt_4thd_15,mari5,-2600,-2500,Old Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.52,SM_22cbce_4,Wasit63,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.52,mari5,susa2,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.52,Mari1a,susa3,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.52,SM_22cbce_4,sin_nippur_2600bc,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.52,khafaji3,susa1,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.52,egypt13c_3,susa3,-1300,-1200,New Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.52,egypt_18d_61,levant_1400-1200BC_2,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.52,Diyala53,egypt_18_34,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.52,Diyala53,egypt_6_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.52,mari5,thutmosesIII-1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.52,egypt_13th_century,thutmosesIII-1,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.52,ebla11,mesopotamia_27_25_7,-2600,-2400,Early Bronze Age,Ebla,Levant,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5175,egypt19thc_4,susa1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5175,amorite_1,mari5,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5175,egypt_18th_1,indus2,-1600,-1300,New Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5175,canaanite_1,thutmosesIII-1,-1400,-1200,Late Bronze,Canaanite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5175,egypt13c_3,egypt_19th_dynasty_2,-1300,-1200,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5175,diayla_9,egypt_6_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.5175,anatolia_14_3,egypt_18th_dynasty7_1,-1400,-1300,Late Bronze,Hittite,Anatolia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5175,canaanit_61,egypt_18d_44,-1400,-1200,Late Bronze,Canaanite,Levant,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5175,Diyala53,sm_22_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5175,egypt_12thC_19,susa1,-1200,-1100,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5175,diayla_9,indus2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.5175,egypt_18_34,levant_14-12_3,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5175,amorite_1,egypt_12thC_19,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1200,-1100,New Kingdom,Egyptian,Egypt
0.5175,Diyala54,canaanit_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5175,indus1,levant_14-12_3,-2200,-1900,Harappan,Indus,India-Pakistan,-1400,-1200,Late Bronze,Canaanite,Levant
0.5175,Wasit63,sm_22_7,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5175,ebla5,egypt_5th_dynasty1,-2600,-2400,Early Bronze Age,Ebla,Levant,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.5175,canaanit_61,khafaji3,-1400,-1200,Late Bronze,Canaanite,Levant,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5175,Diyala54,egypt_4thd_15,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.5175,anatolia_14_3,levant_14-12_3,-1400,-1300,Late Bronze,Hittite,Anatolia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5175,anatolia_14_3,diayla_9,-1400,-1300,Late Bronze,Hittite,Anatolia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5175,egypt19thc_4,egypt_12dynasty_7,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2000,-1800,Middle Kingdom,Egyptian,Egypt
0.5175,egypt5d_31,egypt_3rd_dynasty6,-2600,-2400,Old Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.515,egypt_19th_5,susa3,-1300,-1200,New Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.515,egypt_19th_5,susa1,-1300,-1200,New Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.515,canaanite_1,egypt_3rd_dynasty6,-1400,-1200,Late Bronze,Canaanite,Levant,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.515,egypt_12d_9,indus3,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2500,-2000,Harappan,Indus,India-Pakistan
0.515,egypt_6_1,indus2,-2400,-2200,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.515,egypt_4thd_15,sm_22_7,-2600,-2500,Old Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.515,Diyala56,indus1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2200,-1900,Harappan,Indus,India-Pakistan
0.515,egypt_13th_century,egypt_18th_dynasty7_1,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.515,SM_22cbce_3,anatolia_14_3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1300,Late Bronze,Hittite,Anatolia
0.515,Diyala53,levant_1400-1200BC_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.515,Diyala54,Wasit63,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.515,ebla11,egypt_18th_dynasty7_1,-2600,-2400,Early Bronze Age,Ebla,Levant,-1600,-1300,New Kingdom,Egyptian,Egypt
0.515,egypt_18th_dynasty7_1,mari5,-1600,-1300,New Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.515,canaanite_1,indus1,-1400,-1200,Late Bronze,Canaanite,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.515,canaanite_1,susa3,-1400,-1200,Late Bronze,Canaanite,Levant,-2400,-2200,Old Elamite,Elamite,Iran
0.515,egypt_18d_44,hazor-lb-1,-1500,-1400,New Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.515,Diyala56,sin_nippur_2600bc,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5125,Diyala53,egypt_4thd_15,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2500,Old Kingdom,Egyptian,Egypt
0.5125,egypt_19th_dynasty_2,khafaji3,-1300,-1200,New Kingdom,Egyptian,Egypt,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5125,egypt_5th_dynasty1,levant_1400-1200BC_2,-2500,-2300,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5125,egypt_4thd_15,indus1,-2600,-2500,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5125,diayla_9,hazor-lb-1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5125,canaanit_61,sm_22_9,-1400,-1200,Late Bronze,Canaanite,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5125,egypt_18d_61,egypt_5th_dynasty1,-1500,-1400,New Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.5125,egypt_3rd_dynasty6,indus3,-2700,-2600,Old Kingdom,Egyptian,Egypt,-2500,-2000,Harappan,Indus,India-Pakistan
0.5125,egypt19thc_4,levant_1400-1200BC_2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.5125,egypt_19th_dynasty_2,egypt_3rd_dynasty6,-1300,-1200,New Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.5125,amorite_1,egypt_12d_9,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.5125,egypt_5th_dynasty1,indus2,-2500,-2300,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5125,egypt_18th_dynasty7_1,ramsesII,-1600,-1300,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5125,khafaji3,thutmosesIII-1,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5125,SM_22cbce_2,egypt_12d_9,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.5125,Diyala55,diayla_9,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5125,egypt_13th_century,indus2,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5125,egypt_18d_61,egypt_18th_dynasty7_1,-1500,-1400,New Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5125,indus3,khafaji3,-2500,-2000,Harappan,Indus,India-Pakistan,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5125,egypt_4thd_15,indus2,-2600,-2500,Old Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.5125,Diyala55,canaanit_61,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5125,diayla_9,levant_1400-1200BC_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.51,amorite_1,khafaji3,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.51,diayla_9,egypt_19_5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.51,Diyala53,ramsesII,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.51,Diyala56,anatolia_14_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1300,Late Bronze,Hittite,Anatolia
0.51,sm_22_7,thutmosesIII-1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.51,egypt_6_1,susa1,-2400,-2200,Old Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.51,diayla_9,ebla11,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.51,amorite_1,ebla5,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2600,-2400,Early Bronze Age,Ebla,Levant
0.51,Diyala55,amorite_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1800,-1600,Middle Bronze Age,Amorite,Levant
0.51,Mari1a,susa1,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.51,egypt19thc_4,egypt_19th_dynasty_2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.51,ramsesII,sm_22_9,-1300,-1200,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.51,diayla_9,egypt_19th_dynasty_2,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.51,egypt_12thC_19,egypt_18th_1,-1200,-1100,New Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.51,SM_22cbce_3,sm_22_9,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.51,egypt_12dynasty_7,idrimi,-2000,-1800,Middle Kingdom,Egyptian,Egypt,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.51,egypt_12d_9,egypt_18th_dynasty7_1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.51,egypt_18_34,sm_22_9,-1500,-1400,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.51,egypt_18_34,susa3,-1500,-1400,New Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.51,hazor-lb-1,sm_22_9,-1400,-1200,Late Bronze,Canaanite,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.51,amorite_1,egypt13c_3,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.51,Diyala53,susa3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
0.5075,levant_14-12_3,sin_nippur_2600bc,-1400,-1200,Late Bronze,Canaanite,Levant,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5075,SM_22cbce_3,egypt_13th_century,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.5075,ebla11,susa3,-2600,-2400,Early Bronze Age,Ebla,Levant,-2400,-2200,Old Elamite,Elamite,Iran
0.5075,egypt_18d_61,sm_22_7,-1500,-1400,New Kingdom,Egyptian,Egypt,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.5075,egypt_4thd_15,susa3,-2600,-2500,Old Kingdom,Egyptian,Egypt,-2400,-2200,Old Elamite,Elamite,Iran
0.5075,canaanit_61,susa1,-1400,-1200,Late Bronze,Canaanite,Levant,-1400,-1100,Late Bronze Age,Elamite,Iran
0.5075,egypt_12thC_19,egypt_3rd_dynasty6,-1200,-1100,New Kingdom,Egyptian,Egypt,-2700,-2600,Old Kingdom,Egyptian,Egypt
0.5075,Diyala56,egypt_5th_dynasty1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.5075,egypt_19th_dynasty_2,sin_nippur_2600bc,-1300,-1200,New Kingdom,Egyptian,Egypt,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.5075,SM_22cbce_2,thutmosesIII-1,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.5075,egypt19thc_4,egypt_19th_5,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.5075,Diyala54,ebla11,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2600,-2400,Early Bronze Age,Ebla,Levant
0.505,egypt_18d_44,indus2,-1500,-1400,New Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.505,egypt19thc_4,susa2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1400,-1100,Late Bronze Age,Elamite,Iran
0.505,canaanite_1,egypt13c_3,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
0.505,egypt19thc_4,egypt_5th_dynasty1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.505,sin_nippur_2600bc,susa3,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Elamite,Elamite,Iran
